# batch_id=B-PARTNER_BETA-ORIGINATOR-20240116,partner_code=PARTNER_BETA,business_date=2024-01-16,declared_count=15,declared_amount_paise=8567451
loan_reference,amount_paise,status,timestamp,utr_reference,event_type,correlation_id,business_event_id
LOAN-000007,127193,SUCCESS,2024-01-16T10:38Z,UTR-LOAN-000007-410,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000007,EVT-LOAN-000007
LOAN-000008,328261,SUCCESS,2024-01-16T13:37Z,UTR-LOAN-000008-601,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000008,EVT-LOAN-000008
LOAN-000010,227573,SUCCESS,2024-01-16T14:26Z,UTR-LOAN-000010-93,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000010,EVT-LOAN-000010
LOAN-000017,742352,SUCCESS,2024-01-16T14:58Z,UTR-LOAN-000017-168,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000017,EVT-LOAN-000017
LOAN-000034,529065,SUCCESS,2024-01-16T15:39Z,UTR-LOAN-000034-340,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000034,EVT-LOAN-000034
LOAN-000043,920771,SUCCESS,2024-01-16T16:09Z,UTR-LOAN-000043-56,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000043,EVT-LOAN-000043
LOAN-000051,663347,SUCCESS,2024-01-16T14:58Z,UTR-LOAN-000051-441,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000051,EVT-LOAN-000051
LOAN-000055,662786,SUCCESS,2024-01-16T12:59Z,UTR-LOAN-000055-100,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000055,EVT-LOAN-000055
LOAN-000058,837638,SUCCESS,2024-01-16T12:21Z,UTR-LOAN-000058-759,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000058,EVT-LOAN-000058
LOAN-000065,772721,SUCCESS,2024-01-16T14:25Z,UTR-LOAN-000065-875,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000065,EVT-LOAN-000065
LOAN-000076,585043,SUCCESS,2024-01-16T10:25Z,UTR-LOAN-000076-678,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000076,EVT-LOAN-000076
LOAN-000086,929389,SUCCESS,2024-01-16T12:46Z,UTR-LOAN-000086-940,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000086,EVT-LOAN-000086
LOAN-000087,409828,SUCCESS,2024-01-16T12:07Z,UTR-LOAN-000087-484,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000087,EVT-LOAN-000087
LOAN-000089,354281,SUCCESS,2024-01-16T12:36Z,UTR-LOAN-000089-218,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000089,EVT-LOAN-000089
LOAN-000095,477203,SUCCESS,2024-01-16T11:09Z,UTR-LOAN-000095-637,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000095,EVT-LOAN-000095
