#HDR|B-PARTNER_GAMMA-LMS-20240115|PARTNER_GAMMA|2024-01-15|15|7045578
LOAN_ID|DISB_AMT_PAISE|TS|STATUS|UTR|EVT_TYPE|CORR_ID|BIZ_EVT_ID
LOAN-000012|123346|2024-01-15T15:03Z|SUCCESS|UTR-LOAN-000012-579|LMS_BOOKING|CORR-LOAN-000012|EVT-LOAN-000012
LOAN-000014|436410|2024-01-15T10:44Z|SUCCESS|UTR-LOAN-000014-429|LMS_BOOKING|CORR-LOAN-000014|EVT-LOAN-000014
LOAN-000023|251991|2024-01-15T12:46Z|SUCCESS|UTR-LOAN-000023-634|LMS_BOOKING|CORR-LOAN-000023|EVT-LOAN-000023
LOAN-000033|196306|2024-01-15T09:58Z|SUCCESS|UTR-LOAN-000033-588|LMS_BOOKING|CORR-LOAN-000033|EVT-LOAN-000033
LOAN-000034|335176|2024-01-15T16:42Z|SUCCESS|UTR-LOAN-000034-991|LMS_BOOKING|CORR-LOAN-000034|EVT-LOAN-000034
LOAN-000045|790862|2024-01-15T09:47Z|SUCCESS|UTR-LOAN-000045-843|LMS_BOOKING|CORR-LOAN-000045|EVT-LOAN-000045
LOAN-000046|907471|2024-01-15T13:46Z|SUCCESS|UTR-LOAN-000046-302|LMS_BOOKING|CORR-LOAN-000046|EVT-LOAN-000046
LOAN-000050|992589|2024-01-15T17:29Z|SUCCESS|UTR-LOAN-000050-915|LMS_BOOKING|CORR-LOAN-000050|EVT-LOAN-000050
LOAN-000056|539692|2024-01-15T16:34Z|SUCCESS|UTR-LOAN-000056-273|LMS_BOOKING|CORR-LOAN-000056|EVT-LOAN-000056
LOAN-000058|197258|2024-01-15T10:29Z|SUCCESS|UTR-LOAN-000058-473|LMS_BOOKING|CORR-LOAN-000058|EVT-LOAN-000058
LOAN-000059|327297|2024-01-15T16:08Z|SUCCESS|UTR-LOAN-000059-402|LMS_BOOKING|CORR-LOAN-000059|EVT-LOAN-000059
LOAN-000073|456142|2024-01-15T15:17Z|SUCCESS|UTR-LOAN-000073-539|LMS_BOOKING|CORR-LOAN-000073|EVT-LOAN-000073
LOAN-000076|721320|2024-01-15T11:18Z|SUCCESS|UTR-LOAN-000076-302|LMS_BOOKING|CORR-LOAN-000076|EVT-LOAN-000076
LOAN-000083|544524|2024-01-15T11:01Z|SUCCESS|UTR-LOAN-000083-921|LMS_BOOKING|CORR-LOAN-000083|EVT-LOAN-000083
LOAN-000088|225194|2024-01-15T13:43Z|SUCCESS|UTR-LOAN-000088-586|LMS_BOOKING|CORR-LOAN-000088|EVT-LOAN-000088
