#HDR|B-PARTNER_GAMMA-BANK-20240117|PARTNER_GAMMA|2024-01-17|11|5636932
LOAN_ID|DISB_AMT_PAISE|TS|STATUS|UTR|EVT_TYPE|CORR_ID|BIZ_EVT_ID
LOAN-000008|841916|2024-01-17T12:36Z|SUCCESS|UTR-LOAN-000008-37|SETTLEMENT_DEBIT|CORR-LOAN-000008|EVT-LOAN-000008
LOAN-000009|297897|2024-01-17T13:55Z|SUCCESS|UTR-LOAN-000009-85|SETTLEMENT_DEBIT|CORR-LOAN-000009|EVT-LOAN-000009
LOAN-000010|727006|2024-01-17T13:25Z|SUCCESS|UTR-LOAN-000010-667|SETTLEMENT_DEBIT|CORR-LOAN-000010|EVT-LOAN-000010
LOAN-000011|286177|2024-01-17T14:28Z|SUCCESS|UTR-LOAN-000011-163|SETTLEMENT_DEBIT|CORR-LOAN-000011|EVT-LOAN-000011
LOAN-000019|627794|2024-01-17T15:34Z|SUCCESS|UTR-LOAN-000019-240|SETTLEMENT_DEBIT|CORR-LOAN-000019|EVT-LOAN-000019
LOAN-000027|742675|2024-01-17T14:24Z|SUCCESS|UTR-LOAN-000027-118|SETTLEMENT_DEBIT|CORR-LOAN-000027|EVT-LOAN-000027
LOAN-000048|199022|2024-01-17T15:51Z|SUCCESS|UTR-LOAN-000048-779|SETTLEMENT_DEBIT|CORR-LOAN-000048|EVT-LOAN-000048
LOAN-000054|804922|2024-01-17T11:19Z|SUCCESS|UTR-LOAN-000054-877|SETTLEMENT_DEBIT|CORR-LOAN-000054|EVT-LOAN-000054
LOAN-000095|525264|2024-01-17T15:08Z|SUCCESS|UTR-LOAN-000095-567|SETTLEMENT_DEBIT|CORR-LOAN-000095|EVT-LOAN-000095
LOAN-000097|184910|2024-01-17T11:04Z|SUCCESS|UTR-LOAN-000097-404|SETTLEMENT_DEBIT|CORR-LOAN-000097|EVT-LOAN-000097
LOAN-000098|399349|2024-01-17T09:55Z|SUCCESS|UTR-LOAN-000098-211|SETTLEMENT_DEBIT|CORR-LOAN-000098|EVT-LOAN-000098
