# batch_id=B-PARTNER_BETA-BANK-20240117,partner_code=PARTNER_BETA,business_date=2024-01-17,declared_count=110,declared_amount_paise=66944085
loan_reference,amount_paise,status,timestamp,utr_reference,event_type,correlation_id,business_event_id
LOAN-000002,577182,SUCCESS,2024-01-17T12:48Z,UTR-LOAN-000002-32,SETTLEMENT_DEBIT,CORR-LOAN-000002,EVT-LOAN-000002
LOAN-000027,790150,SUCCESS,2024-01-17T09:36Z,UTR-LOAN-000027-305,SETTLEMENT_DEBIT,CORR-LOAN-000027,EVT-LOAN-000027
LOAN-000036,680452,SUCCESS,2024-01-17T15:16Z,UTR-LOAN-000036-788,SETTLEMENT_DEBIT,CORR-LOAN-000036,EVT-LOAN-000036
LOAN-000040,399243,SUCCESS,2024-01-17T13:08Z,UTR-LOAN-000040-800,SETTLEMENT_DEBIT,CORR-LOAN-000040,EVT-LOAN-000040
LOAN-000044,738842,SUCCESS,2024-01-17T14:17Z,UTR-LOAN-000044-557,SETTLEMENT_DEBIT,CORR-LOAN-000044,EVT-LOAN-000044
LOAN-000048,582165,SUCCESS,2024-01-17T14:14Z,UTR-LOAN-000048-945,SETTLEMENT_DEBIT,CORR-LOAN-000048,EVT-LOAN-000048
LOAN-000079,365553,SUCCESS,2024-01-17T11:58Z,UTR-LOAN-000079-838,SETTLEMENT_DEBIT,CORR-LOAN-000079,EVT-LOAN-000079
LOAN-000094,928388,SUCCESS,2024-01-17T12:07Z,UTR-LOAN-000094-754,SETTLEMENT_DEBIT,CORR-LOAN-000094,EVT-LOAN-000094
LOAN-000096,756212,SUCCESS,2024-01-17T18:30Z,UTR-LOAN-000096-606,SETTLEMENT_DEBIT,CORR-LOAN-000096,EVT-LOAN-000096
LOAN-000107,804408,SUCCESS,2024-01-17T10:30Z,UTR-LOAN-000107-485,SETTLEMENT_DEBIT,CORR-LOAN-000107,EVT-LOAN-000107
LOAN-000119,615145,SUCCESS,2024-01-17T16:09Z,UTR-LOAN-000119-429,SETTLEMENT_DEBIT,CORR-LOAN-000119,EVT-LOAN-000119
LOAN-000137,147177,SUCCESS,2024-01-17T09:24Z,UTR-LOAN-000137-737,SETTLEMENT_DEBIT,CORR-LOAN-000137,EVT-LOAN-000137
LOAN-000143,279676,SUCCESS,2024-01-17T16:44Z,UTR-LOAN-000143-750,SETTLEMENT_DEBIT,CORR-LOAN-000143,EVT-LOAN-000143
LOAN-000159,820831,SUCCESS,2024-01-17T15:31Z,UTR-LOAN-000159-182,SETTLEMENT_DEBIT,CORR-LOAN-000159,EVT-LOAN-000159
LOAN-000169,982609,SUCCESS,2024-01-17T17:29Z,UTR-LOAN-000169-145,SETTLEMENT_DEBIT,CORR-LOAN-000169,EVT-LOAN-000169
LOAN-000185,661469,SUCCESS,2024-01-17T16:56Z,UTR-LOAN-000185-67,SETTLEMENT_DEBIT,CORR-LOAN-000185,EVT-LOAN-000185
LOAN-000188,870378,SUCCESS,2024-01-17T10:18Z,UTR-LOAN-000188-232,SETTLEMENT_DEBIT,CORR-LOAN-000188,EVT-LOAN-000188
LOAN-000202,352404,SUCCESS,2024-01-17T11:12Z,UTR-LOAN-000202-588,SETTLEMENT_DEBIT,CORR-LOAN-000202,EVT-LOAN-000202
LOAN-000203,709640,SUCCESS,2024-01-17T11:28Z,UTR-LOAN-000203-123,SETTLEMENT_DEBIT,CORR-LOAN-000203,EVT-LOAN-000203
LOAN-000206,103189,SUCCESS,2024-01-17T16:23Z,UTR-LOAN-000206-938,SETTLEMENT_DEBIT,CORR-LOAN-000206,EVT-LOAN-000206
LOAN-000212,737683,SUCCESS,2024-01-17T13:32Z,UTR-LOAN-000212-164,SETTLEMENT_DEBIT,CORR-LOAN-000212,EVT-LOAN-000212
LOAN-000213,604789,SUCCESS,2024-01-17T09:40Z,UTR-LOAN-000213-865,SETTLEMENT_DEBIT,CORR-LOAN-000213,EVT-LOAN-000213
LOAN-000234,897770,SUCCESS,2024-01-17T09:22Z,UTR-LOAN-000234-122,SETTLEMENT_DEBIT,CORR-LOAN-000234,EVT-LOAN-000234
LOAN-000239,878570,SUCCESS,2024-01-17T16:44Z,UTR-LOAN-000239-792,SETTLEMENT_DEBIT,CORR-LOAN-000239,EVT-LOAN-000239
LOAN-000243,385167,SUCCESS,2024-01-17T11:44Z,UTR-LOAN-000243-31,SETTLEMENT_DEBIT,CORR-LOAN-000243,EVT-LOAN-000243
LOAN-000249,877333,SUCCESS,2024-01-17T15:56Z,UTR-LOAN-000249-786,SETTLEMENT_DEBIT,CORR-LOAN-000249,EVT-LOAN-000249
LOAN-000252,742288,SUCCESS,2024-01-17T17:01Z,UTR-LOAN-000252-884,SETTLEMENT_DEBIT,CORR-LOAN-000252,EVT-LOAN-000252
LOAN-000298,417310,SUCCESS,2024-01-17T11:57Z,UTR-LOAN-000298-702,SETTLEMENT_DEBIT,CORR-LOAN-000298,EVT-LOAN-000298
LOAN-000303,347592,SUCCESS,2024-01-17T13:54Z,UTR-LOAN-000303-28,SETTLEMENT_DEBIT,CORR-LOAN-000303,EVT-LOAN-000303
LOAN-000308,246596,SUCCESS,2024-01-17T13:47Z,UTR-LOAN-000308-205,SETTLEMENT_DEBIT,CORR-LOAN-000308,EVT-LOAN-000308
LOAN-000312,392133,SUCCESS,2024-01-17T10:42Z,UTR-LOAN-000312-794,SETTLEMENT_DEBIT,CORR-LOAN-000312,EVT-LOAN-000312
LOAN-000318,200031,SUCCESS,2024-01-17T14:30Z,UTR-LOAN-000318-672,SETTLEMENT_DEBIT,CORR-LOAN-000318,EVT-LOAN-000318
LOAN-000340,381229,SUCCESS,2024-01-17T12:53Z,UTR-LOAN-000340-868,SETTLEMENT_DEBIT,CORR-LOAN-000340,EVT-LOAN-000340
LOAN-000341,332531,SUCCESS,2024-01-17T14:00Z,UTR-LOAN-000341-412,SETTLEMENT_DEBIT,CORR-LOAN-000341,EVT-LOAN-000341
LOAN-000345,516487,SUCCESS,2024-01-17T13:33Z,UTR-LOAN-000345-889,SETTLEMENT_DEBIT,CORR-LOAN-000345,EVT-LOAN-000345
LOAN-000351,725172,SUCCESS,2024-01-17T10:53Z,UTR-LOAN-000351-379,SETTLEMENT_DEBIT,CORR-LOAN-000351,EVT-LOAN-000351
LOAN-000368,230987,SUCCESS,2024-01-17T12:38Z,UTR-LOAN-000368-967,SETTLEMENT_DEBIT,CORR-LOAN-000368,EVT-LOAN-000368
LOAN-000370,875614,SUCCESS,2024-01-17T16:55Z,UTR-LOAN-000370-974,SETTLEMENT_DEBIT,CORR-LOAN-000370,EVT-LOAN-000370
LOAN-000389,810166,SUCCESS,2024-01-17T14:06Z,UTR-LOAN-000389-376,SETTLEMENT_DEBIT,CORR-LOAN-000389,EVT-LOAN-000389
LOAN-000414,522239,SUCCESS,2024-01-17T10:57Z,UTR-LOAN-000414-33,SETTLEMENT_DEBIT,CORR-LOAN-000414,EVT-LOAN-000414
LOAN-000415,546848,SUCCESS,2024-01-17T11:39Z,UTR-LOAN-000415-492,SETTLEMENT_DEBIT,CORR-LOAN-000415,EVT-LOAN-000415
LOAN-000422,298676,SUCCESS,2024-01-17T17:24Z,UTR-LOAN-000422-320,SETTLEMENT_DEBIT,CORR-LOAN-000422,EVT-LOAN-000422
LOAN-000424,735095,SUCCESS,2024-01-17T17:21Z,UTR-LOAN-000424-305,SETTLEMENT_DEBIT,CORR-LOAN-000424,EVT-LOAN-000424
LOAN-000434,936738,SUCCESS,2024-01-17T12:09Z,UTR-LOAN-000434-606,SETTLEMENT_DEBIT,CORR-LOAN-000434,EVT-LOAN-000434
LOAN-000435,931539,SUCCESS,2024-01-17T16:07Z,UTR-LOAN-000435-957,SETTLEMENT_DEBIT,CORR-LOAN-000435,EVT-LOAN-000435
LOAN-000440,273591,SUCCESS,2024-01-17T15:33Z,UTR-LOAN-000440-910,SETTLEMENT_DEBIT,CORR-LOAN-000440,EVT-LOAN-000440
LOAN-000456,627352,SUCCESS,2024-01-17T16:33Z,UTR-LOAN-000456-866,SETTLEMENT_DEBIT,CORR-LOAN-000456,EVT-LOAN-000456
LOAN-000463,987143,SUCCESS,2024-01-17T13:56Z,UTR-LOAN-000463-556,SETTLEMENT_DEBIT,CORR-LOAN-000463,EVT-LOAN-000463
LOAN-000468,910407,SUCCESS,2024-01-17T16:54Z,UTR-LOAN-000468-747,SETTLEMENT_DEBIT,CORR-LOAN-000468,EVT-LOAN-000468
LOAN-000484,143600,SUCCESS,2024-01-17T10:43Z,UTR-LOAN-000484-988,SETTLEMENT_DEBIT,CORR-LOAN-000484,EVT-LOAN-000484
LOAN-000503,800508,SUCCESS,2024-01-17T14:42Z,UTR-LOAN-000503-216,SETTLEMENT_DEBIT,CORR-LOAN-000503,EVT-LOAN-000503
LOAN-000508,823927,SUCCESS,2024-01-17T18:30Z,UTR-LOAN-000508-263,SETTLEMENT_DEBIT,CORR-LOAN-000508,EVT-LOAN-000508
LOAN-000523,395496,SUCCESS,2024-01-17T14:06Z,UTR-LOAN-000523-721,SETTLEMENT_DEBIT,CORR-LOAN-000523,EVT-LOAN-000523
LOAN-000550,834578,SUCCESS,2024-01-17T16:28Z,UTR-LOAN-000550-346,SETTLEMENT_DEBIT,CORR-LOAN-000550,EVT-LOAN-000550
LOAN-000554,632700,SUCCESS,2024-01-17T14:29Z,UTR-LOAN-000554-836,SETTLEMENT_DEBIT,CORR-LOAN-000554,EVT-LOAN-000554
LOAN-000555,729840,SUCCESS,2024-01-17T16:00Z,UTR-LOAN-000555-552,SETTLEMENT_DEBIT,CORR-LOAN-000555,EVT-LOAN-000555
LOAN-000557,633900,SUCCESS,2024-01-17T10:03Z,UTR-LOAN-000557-7,SETTLEMENT_DEBIT,CORR-LOAN-000557,EVT-LOAN-000557
LOAN-000563,978505,SUCCESS,2024-01-17T12:52Z,UTR-LOAN-000563-161,SETTLEMENT_DEBIT,CORR-LOAN-000563,EVT-LOAN-000563
LOAN-000563,978505,SUCCESS,2024-01-17T12:52Z,UTR-LOAN-000563-161,SETTLEMENT_DEBIT,CORR-LOAN-000563,EVT-LOAN-000563-DUP
LOAN-000569,271074,SUCCESS,2024-01-17T14:28Z,UTR-LOAN-000569-362,SETTLEMENT_DEBIT,CORR-LOAN-000569,EVT-LOAN-000569
LOAN-000576,365628,SUCCESS,2024-01-17T12:14Z,UTR-LOAN-000576-907,SETTLEMENT_DEBIT,CORR-LOAN-000576,EVT-LOAN-000576
LOAN-000579,413854,SUCCESS,2024-01-17T09:42Z,UTR-LOAN-000579-438,SETTLEMENT_DEBIT,CORR-LOAN-000579,EVT-LOAN-000579
LOAN-000580,455540,SUCCESS,2024-01-17T09:52Z,UTR-LOAN-000580-580,SETTLEMENT_DEBIT,CORR-LOAN-000580,EVT-LOAN-000580
LOAN-000589,645094,SUCCESS,2024-01-17T12:18Z,UTR-LOAN-000589-584,SETTLEMENT_DEBIT,CORR-LOAN-000589,EVT-LOAN-000589
LOAN-000590,474222,SUCCESS,2024-01-17T14:50Z,UTR-LOAN-000590-46,SETTLEMENT_DEBIT,CORR-LOAN-000590,EVT-LOAN-000590
LOAN-000593,887526,SUCCESS,2024-01-17T16:20Z,UTR-LOAN-000593-405,SETTLEMENT_DEBIT,CORR-LOAN-000593,EVT-LOAN-000593
LOAN-000609,280936,SUCCESS,2024-01-17T11:50Z,UTR-LOAN-000609-191,SETTLEMENT_DEBIT,CORR-LOAN-000609,EVT-LOAN-000609
LOAN-000614,724493,SUCCESS,2024-01-17T14:24Z,UTR-LOAN-000614-95,SETTLEMENT_DEBIT,CORR-LOAN-000614,EVT-LOAN-000614
LOAN-000628,197884,SUCCESS,2024-01-17T16:01Z,UTR-LOAN-000628-659,SETTLEMENT_DEBIT,CORR-LOAN-000628,EVT-LOAN-000628
LOAN-000637,686025,SUCCESS,2024-01-17T15:29Z,UTR-LOAN-000637-239,SETTLEMENT_DEBIT,CORR-LOAN-000637,EVT-LOAN-000637
LOAN-000661,381546,SUCCESS,2024-01-17T17:22Z,UTR-LOAN-000661-671,SETTLEMENT_DEBIT,CORR-LOAN-000661,EVT-LOAN-000661
LOAN-000668,840089,SUCCESS,2024-01-17T09:36Z,UTR-LOAN-000668-10,SETTLEMENT_DEBIT,CORR-LOAN-000668,EVT-LOAN-000668
LOAN-000669,471048,SUCCESS,2024-01-17T12:10Z,UTR-LOAN-000669-745,SETTLEMENT_DEBIT,CORR-LOAN-000669,EVT-LOAN-000669
LOAN-000670,525015,SUCCESS,2024-01-17T15:16Z,UTR-LOAN-000670-433,SETTLEMENT_DEBIT,CORR-LOAN-000670,EVT-LOAN-000670
LOAN-000683,304772,SUCCESS,2024-01-17T13:54Z,UTR-LOAN-000683-378,SETTLEMENT_DEBIT,CORR-LOAN-000683,EVT-LOAN-000683
LOAN-000685,843136,SUCCESS,2024-01-17T18:30Z,UTR-LOAN-000685-24,SETTLEMENT_DEBIT,CORR-LOAN-000685,EVT-LOAN-000685
LOAN-000695,268274,SUCCESS,2024-01-17T13:53Z,UTR-LOAN-000695-154,SETTLEMENT_DEBIT,CORR-LOAN-000695,EVT-LOAN-000695
LOAN-000699,645668,SUCCESS,2024-01-17T18:30Z,UTR-LOAN-000699-108,SETTLEMENT_DEBIT,CORR-LOAN-000699,EVT-LOAN-000699
LOAN-000707,111575,SUCCESS,2024-01-17T12:43Z,UTR-LOAN-000707-854,SETTLEMENT_DEBIT,CORR-LOAN-000707,EVT-LOAN-000707
LOAN-000711,985247,SUCCESS,2024-01-17T15:38Z,UTR-LOAN-000711-527,SETTLEMENT_DEBIT,CORR-LOAN-000711,EVT-LOAN-000711
LOAN-000737,848073,SUCCESS,2024-01-17T17:00Z,UTR-LOAN-000737-945,SETTLEMENT_DEBIT,CORR-LOAN-000737,EVT-LOAN-000737
LOAN-000748,844461,SUCCESS,2024-01-17T14:12Z,UTR-LOAN-000748-227,SETTLEMENT_DEBIT,CORR-LOAN-000748,EVT-LOAN-000748
LOAN-000753,856735,SUCCESS,2024-01-17T13:21Z,UTR-LOAN-000753-285,SETTLEMENT_DEBIT,CORR-LOAN-000753,EVT-LOAN-000753
LOAN-000754,682609,SUCCESS,2024-01-17T15:13Z,UTR-LOAN-000754-481,SETTLEMENT_DEBIT,CORR-LOAN-000754,EVT-LOAN-000754
LOAN-000756,830238,SUCCESS,2024-01-17T15:54Z,UTR-LOAN-000756-235,SETTLEMENT_DEBIT,CORR-LOAN-000756,EVT-LOAN-000756
LOAN-000759,751049,SUCCESS,2024-01-17T12:53Z,UTR-LOAN-000759-643,SETTLEMENT_DEBIT,CORR-LOAN-000759,EVT-LOAN-000759
LOAN-000762,282883,SUCCESS,2024-01-17T10:13Z,UTR-LOAN-000762-251,SETTLEMENT_DEBIT,CORR-LOAN-000762,EVT-LOAN-000762
LOAN-000799,850194,SUCCESS,2024-01-17T11:04Z,UTR-LOAN-000799-894,SETTLEMENT_DEBIT,CORR-LOAN-000799,EVT-LOAN-000799
LOAN-000807,807752,SUCCESS,2024-01-17T17:06Z,UTR-LOAN-000807-449,SETTLEMENT_DEBIT,CORR-LOAN-000807,EVT-LOAN-000807
LOAN-000812,963128,SUCCESS,2024-01-17T13:38Z,UTR-LOAN-000812-598,SETTLEMENT_DEBIT,CORR-LOAN-000812,EVT-LOAN-000812
LOAN-000812,963128,SUCCESS,2024-01-17T13:38Z,UTR-LOAN-000812-598,SETTLEMENT_DEBIT,CORR-LOAN-000812,EVT-LOAN-000812-DUP
LOAN-000816,460473,SUCCESS,2024-01-17T17:24Z,UTR-LOAN-000816-727,SETTLEMENT_DEBIT,CORR-LOAN-000816,EVT-LOAN-000816
LOAN-000844,304801,SUCCESS,2024-01-17T13:53Z,UTR-LOAN-000844-134,SETTLEMENT_DEBIT,CORR-LOAN-000844,EVT-LOAN-000844
LOAN-000862,475822,SUCCESS,2024-01-17T13:10Z,UTR-LOAN-000862-593,SETTLEMENT_DEBIT,CORR-LOAN-000862,EVT-LOAN-000862
LOAN-000869,571137,SUCCESS,2024-01-17T10:44Z,UTR-LOAN-000869-716,SETTLEMENT_DEBIT,CORR-LOAN-000869,EVT-LOAN-000869
LOAN-000871,479949,SUCCESS,2024-01-17T14:06Z,UTR-LOAN-000871-512,SETTLEMENT_DEBIT,CORR-LOAN-000871,EVT-LOAN-000871
LOAN-000880,863470,SUCCESS,2024-01-17T14:13Z,UTR-LOAN-000880-104,SETTLEMENT_DEBIT,CORR-LOAN-000880,EVT-LOAN-000880
LOAN-000883,484554,SUCCESS,2024-01-17T15:43Z,UTR-LOAN-000883-388,SETTLEMENT_DEBIT,CORR-LOAN-000883,EVT-LOAN-000883
LOAN-000900,608182,SUCCESS,2024-01-17T13:03Z,UTR-LOAN-000900-980,SETTLEMENT_DEBIT,CORR-LOAN-000900,EVT-LOAN-000900
LOAN-000901,439198,SUCCESS,2024-01-17T13:52Z,UTR-LOAN-000901-203,SETTLEMENT_DEBIT,CORR-LOAN-000901,EVT-LOAN-000901
LOAN-000911,743846,SUCCESS,2024-01-17T12:08Z,UTR-LOAN-000911-561,SETTLEMENT_DEBIT,CORR-LOAN-000911,EVT-LOAN-000911
LOAN-000924,539344,SUCCESS,2024-01-17T15:14Z,UTR-LOAN-000924-461,SETTLEMENT_DEBIT,CORR-LOAN-000924,EVT-LOAN-000924
LOAN-000941,107208,SUCCESS,2024-01-17T13:04Z,UTR-LOAN-000941-313,SETTLEMENT_DEBIT,CORR-LOAN-000941,EVT-LOAN-000941
LOAN-000945,787698,SUCCESS,2024-01-17T15:08Z,UTR-LOAN-000945-398,SETTLEMENT_DEBIT,CORR-LOAN-000945,EVT-LOAN-000945
LOAN-000951,385631,SUCCESS,2024-01-17T11:20Z,UTR-LOAN-000951-733,SETTLEMENT_DEBIT,CORR-LOAN-000951,EVT-LOAN-000951
LOAN-000964,461141,SUCCESS,2024-01-17T09:23Z,UTR-LOAN-000964-558,SETTLEMENT_DEBIT,CORR-LOAN-000964,EVT-LOAN-000964
LOAN-000965,868991,SUCCESS,2024-01-17T16:24Z,UTR-LOAN-000965-438,SETTLEMENT_DEBIT,CORR-LOAN-000965,EVT-LOAN-000965
LOAN-000985,887458,SUCCESS,2024-01-17T13:40Z,UTR-LOAN-000985-391,SETTLEMENT_DEBIT,CORR-LOAN-000985,EVT-LOAN-000985
LOAN-000988,662034,SUCCESS,2024-01-17T13:29Z,UTR-LOAN-000988-813,SETTLEMENT_DEBIT,CORR-LOAN-000988,EVT-LOAN-000988
LOAN-000998,368504,SUCCESS,2024-01-17T10:16Z,UTR-LOAN-000998-740,SETTLEMENT_DEBIT,CORR-LOAN-000998,EVT-LOAN-000998
